,soil_type,wild_soil
17478,6,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17479,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17480,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17481,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17482,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17483,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17484,6,cache_la_poudre_wilderness_area cathedral_family rock_outcrop_complex extremely_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17485,6,comanche_peak_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17486,6,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
17487,6,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17488,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17489,6,comanche_peak_wilderness_area leighcan catamount_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17490,6,cache_la_poudre_wilderness_area pachic_argiborolis aquolis_complex climatic_zone_montane_dry_and_montane geologic_zone_alluvium
17491,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17492,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17493,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17494,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17495,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17496,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17497,6,comanche_peak_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17498,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17499,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17500,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17501,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17502,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17503,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17504,6,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17505,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17506,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17507,6,comanche_peak_wilderness_area cryaquolis cryoborolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
17508,6,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17509,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17510,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17511,6,cache_la_poudre_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17512,6,comanche_peak_wilderness_area leighcan catamount_families_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17513,6,comanche_peak_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17514,6,cache_la_poudre_wilderness_area vanet_family rock_outcrop_complex_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17515,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17516,6,cache_la_poudre_wilderness_area pachic_argiborolis aquolis_complex climatic_zone_montane_dry_and_montane geologic_zone_alluvium
17517,6,comanche_peak_wilderness_area pachic_argiborolis aquolis_complex climatic_zone_montane_dry_and_montane geologic_zone_alluvium
17518,6,comanche_peak_wilderness_area catamount_family rock_land bullwark_family_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17519,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17520,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17521,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17522,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17523,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17524,6,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
17525,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17526,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17527,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17528,6,cache_la_poudre_wilderness_area vanet_family rock_outcrop_complex_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17529,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17530,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17531,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17532,6,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17533,6,comanche_peak_wilderness_area pachic_argiborolis aquolis_complex climatic_zone_montane_dry_and_montane geologic_zone_alluvium
17534,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17535,6,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17536,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17537,6,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17538,6,comanche_peak_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17539,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17540,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17541,6,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17542,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17543,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17544,6,comanche_peak_wilderness_area catamount_family rock_land bullwark_family_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17545,6,cache_la_poudre_wilderness_area vanet_family rock_outcrop_complex_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17546,6,comanche_peak_wilderness_area typic_cryaquepts typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_alluvium
17547,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17548,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17549,6,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
17550,6,comanche_peak_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17551,6,comanche_peak_wilderness_area cryaquolis cryoborolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
17552,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17553,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17554,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17555,6,comanche_peak_wilderness_area typic_cryaquepts typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_alluvium
17556,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17557,6,comanche_peak_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17558,6,comanche_peak_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17559,6,comanche_peak_wilderness_area bullwark catamount_families rock_land_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17560,6,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17561,6,cache_la_poudre_wilderness_area cryaquolis cryoborolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
17562,6,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17563,6,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17564,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17565,6,comanche_peak_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17566,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17567,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17568,6,comanche_peak_wilderness_area pachic_argiborolis aquolis_complex climatic_zone_montane_dry_and_montane geologic_zone_alluvium
17569,6,cache_la_poudre_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17570,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17571,6,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
17572,6,comanche_peak_wilderness_area typic_cryaquepts typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_alluvium
17573,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17574,6,cache_la_poudre_wilderness_area vanet_family rock_outcrop_complex_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17575,6,comanche_peak_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17576,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17577,6,comanche_peak_wilderness_area cryaquolis cryoborolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
17578,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17579,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17580,6,cache_la_poudre_wilderness_area cathedral_family rock_outcrop_complex extremely_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17581,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17582,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17583,6,cache_la_poudre_wilderness_area vanet_family rock_outcrop_complex_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17584,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17585,6,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
17586,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17587,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17588,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17589,6,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17590,6,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17591,6,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17592,6,comanche_peak_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17593,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17594,6,comanche_peak_wilderness_area bullwark catamount_families rock_land_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17595,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17596,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17597,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17598,6,cache_la_poudre_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
17599,6,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17600,6,comanche_peak_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17601,6,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17602,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17603,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17604,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17605,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17606,6,cache_la_poudre_wilderness_area vanet_family rock_outcrop_complex_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17607,6,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17608,6,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17609,6,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17610,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17611,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17612,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17613,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17614,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17615,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17616,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_land_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17617,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17618,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17619,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17620,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17621,6,cache_la_poudre_wilderness_area cryaquolis cryoborolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
17622,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17623,6,comanche_peak_wilderness_area gateview_family cryaquolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
17624,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17625,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17626,6,cache_la_poudre_wilderness_area cathedral_family rock_outcrop_complex extremely_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17627,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17628,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17629,6,cache_la_poudre_wilderness_area vanet_family rock_outcrop_complex_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17630,6,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17631,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17632,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17633,6,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17634,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17635,6,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17636,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17637,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17638,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17639,6,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17640,6,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17641,6,cache_la_poudre_wilderness_area cathedral_family rock_outcrop_complex extremely_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17642,6,comanche_peak_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17643,6,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17644,6,comanche_peak_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17645,6,comanche_peak_wilderness_area typic_cryaquepts typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_alluvium
17646,6,comanche_peak_wilderness_area bullwark catamount_families rock_land_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17647,6,comanche_peak_wilderness_area ratake_family rock_outcrop_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17648,6,comanche_peak_wilderness_area catamount_family rock_land bullwark_family_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17649,6,comanche_peak_wilderness_area typic_cryaquepts typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_alluvium
17650,6,cache_la_poudre_wilderness_area cryaquolis cryoborolis_complex climatic_zone_montane_and_subalpine geologic_zone_alluvium
17651,6,comanche_peak_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17652,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17653,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17654,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17655,6,cache_la_poudre_wilderness_area vanet wetmore_families rock_outcrop_complex stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17656,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17657,6,cache_la_poudre_wilderness_area cathedral_family rock_outcrop_complex extremely_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17658,6,comanche_peak_wilderness_area leighcan_family till_substratum typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_glacial
17659,6,comanche_peak_wilderness_area typic_cryaquepts typic_cryaquolls_complex climatic_zone_subalpine geologic_zone_alluvium
17660,6,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17661,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17662,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17663,6,comanche_peak_wilderness_area catamount_family rock_outcrop leighcan_family_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17664,6,cache_la_poudre_wilderness_area vanet_family rock_outcrop_complex_complex rubbly climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17665,6,comanche_peak_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17666,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17667,6,comanche_peak_wilderness_area leighcan_family extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17668,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17669,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17670,6,comanche_peak_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17671,6,comanche_peak_wilderness_area pachic_argiborolis aquolis_complex climatic_zone_montane_dry_and_montane geologic_zone_alluvium
17672,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17673,6,comanche_peak_wilderness_area catamount_family rock_land bullwark_family_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17674,6,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17675,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17676,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17677,6,cache_la_poudre_wilderness_area bullwark catamount_families rock_outcrop_complex rubbly climatic_zone_montane geologic_zone_igneous_and_metamorphic
17678,6,comanche_peak_wilderness_area leighcan catamount_families rock_outcrop_complex extremely_stony climatic_zone_subalpine geologic_zone_igneous_and_metamorphic
17679,6,cache_la_poudre_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
17680,6,comanche_peak_wilderness_area vanet ratake_families_complex very_stony climatic_zone_lower_montane geologic_zone_igneous_and_metamorphic
